Country,Year,Fixed telephone subscriptions (per 100 people)
El Salvador,2012,17.1879618
El Salvador,2011,16.77828925
El Salvador,2010,16.37055011
El Salvador,2009,18.0445588
El Salvador,2008,17.75150669
El Salvador,2007,17.8699469
El Salvador,2006,17.18100913
El Salvador,2005,16.08950718
El Salvador,2004,14.70951956
El Salvador,2003,12.48820279
El Salvador,2002,11.10744393
El Salvador,2001,10.85285053
El Salvador,2000,10.49403187
El Salvador,1999,8.361788917
El Salvador,1998,6.570153726
El Salvador,1997,6.168617669
El Salvador,1996,5.610680439
El Salvador,1995,4.954197804
El Salvador,1994,4.140671466
El Salvador,1993,3.081218266
El Salvador,1992,2.970873199
El Salvador,1991,2.379826664
El Salvador,1990,2.328392625
El Salvador,1989,2.274160117
El Salvador,1988,2.043771903
El Salvador,1987,1.936118566
El Salvador,1986,1.833149996
El Salvador,1985,1.855659406
El Salvador,1984,1.803702423
El Salvador,1983,1.715426212
El Salvador,1982,1.730536116
El Salvador,1981,1.597872493
El Salvador,1980,1.526571793
El Salvador,1979,1.513521195
El Salvador,1978,1.476168762
El Salvador,1977,1.456527357
El Salvador,1976,1.319929252
El Salvador,1975,1.17986112
El Salvador,1974,0.781363
El Salvador,1973,0.781363
El Salvador,1972,0.781363
El Salvador,1971,0.781363
El Salvador,1970,0.793017029
El Salvador,1969,0.381094
El Salvador,1968,0.381094
El Salvador,1967,0.381094
El Salvador,1966,0.381094
El Salvador,1965,0.383707406
El Salvador,1964,
El Salvador,1963,
El Salvador,1962,
El Salvador,1961,
El Salvador,1960,
Equatorial Guinea,2022,0.679977647
Equatorial Guinea,2021,0.691602028
Equatorial Guinea,2020,0.704865577
Equatorial Guinea,2019,0.708292365
Equatorial Guinea,2018,0.722192782
Equatorial Guinea,2017,0.770596694
Equatorial Guinea,2016,0.785530625
Equatorial Guinea,2015,0.841442256
Equatorial Guinea,2014,1.166630507
Equatorial Guinea,2013,1.195635484
Equatorial Guinea,2012,1.245605863
Equatorial Guinea,2011,1.268578738
Equatorial Guinea,2010,1.236793346
Equatorial Guinea,2009,0.958142583
Equatorial Guinea,2008,1.005053409
Equatorial Guinea,2007,1.053947349
Equatorial Guinea,2006,1.104462248
Equatorial Guinea,2005,1.15643568
Equatorial Guinea,2004,1.270640342
Equatorial Guinea,2003,1.215680762
Equatorial Guinea,2002,1.166929226
Equatorial Guinea,2001,0.959305963
Equatorial Guinea,2000,0.89054085
Equatorial Guinea,1999,0.885458332
Equatorial Guinea,1998,0.886088412
Equatorial Guinea,1997,0.627507968
Equatorial Guinea,1996,0.629620666
Equatorial Guinea,1995,0.448514463
Equatorial Guinea,1994,0.465747641
Equatorial Guinea,1993,0.24988659
Equatorial Guinea,1992,0.259308166
Equatorial Guinea,1991,0.269072033
Equatorial Guinea,1990,0.279240209
Equatorial Guinea,1989,0.289906784
Equatorial Guinea,1988,0.30121459
Equatorial Guinea,1987,0.289317668
Equatorial Guinea,1986,0.251714174
Equatorial Guinea,1985,0.237856752
Equatorial Guinea,1984,0.223467432
Equatorial Guinea,1983,0.207873043
Equatorial Guinea,1982,0.190029169
Equatorial Guinea,1981,0.168378515
Equatorial Guinea,1980,
Equatorial Guinea,1979,
Equatorial Guinea,1978,
Equatorial Guinea,1977,
Equatorial Guinea,1976,
Equatorial Guinea,1975,
Equatorial Guinea,1974,
Equatorial Guinea,1973,
Equatorial Guinea,1972,
Equatorial Guinea,1971,
Equatorial Guinea,1970,
Equatorial Guinea,1969,
Equatorial Guinea,1968,
Equatorial Guinea,1967,
Equatorial Guinea,1966,
Equatorial Guinea,1965,
Equatorial Guinea,1964,
Equatorial Guinea,1963,
Equatorial Guinea,1962,
Equatorial Guinea,1961,
Equatorial Guinea,1960,
Eritrea,2022,
Eritrea,2021,1.823047295
Eritrea,2020,1.856086896
Eritrea,2019,1.886351334
Eritrea,2018,
Eritrea,2017,1.947933621
Eritrea,2016,1.963754662
Eritrea,2015,1.976044354
Eritrea,2014,1.925724215
Eritrea,2013,1.878886665
Eritrea,2012,1.847447393
Eritrea,2011,1.822968789
Eritrea,2010,1.722894012
Eritrea,2009,1.571814541
Eritrea,2008,1.344576564
Eritrea,2007,1.278532196
Eritrea,2006,1.303464853
Eritrea,2005,1.331764447
Eritrea,2004,1.421245395
Eritrea,2003,1.435069854
Eritrea,2002,1.409149007
Eritrea,2001,1.269290791
Eritrea,2000,1.276871385
Eritrea,1999,1.161691797
Eritrea,1998,1.046516784
Eritrea,1997,0.959127861
Eritrea,1996,0.835617564
Eritrea,1995,0.813083506
Eritrea,1994,0.74379437
Eritrea,1993,0.67300253
Eritrea,1992,0.677249548
Eritrea,1991,
Eritrea,1990,
Eritrea,1989,
Eritrea,1988,
Eritrea,1987,
Eritrea,1986,
Eritrea,1985,
Eritrea,1984,
Eritrea,1983,
Eritrea,1982,
Eritrea,1981,
Eritrea,1980,
Eritrea,1979,
Eritrea,1978,
Eritrea,1977,
Eritrea,1976,
Eritrea,1975,
Eritrea,1974,
Eritrea,1973,
Eritrea,1972,
Eritrea,1971,
Eritrea,1970,
Eritrea,1969,
Eritrea,1968,
Eritrea,1967,
Eritrea,1966,
Eritrea,1965,
Eritrea,1964,
Eritrea,1963,
Eritrea,1962,
Eritrea,1961,
Eritrea,1960,
Estonia,2022,20.05517087
Estonia,2021,22.32405936
Estonia,2020,22.9214619
Estonia,2019,24.44449636
Estonia,2018,26.14608955
Estonia,2017,27.48413911
Estonia,2016,28.16184193
Estonia,2015,29.48350787
Estonia,2014,30.9837158
Estonia,2013,32.35931902
Estonia,2012,33.88660313
Estonia,2011,35.55052662
Estonia,2010,36.21466954
Estonia,2009,36.92317722
Estonia,2008,37.25691112
Estonia,2007,36.9611823
Estonia,2006,33.5567669
Estonia,2005,32.63138702
Estonia,2004,32.58990958
Estonia,2003,33.63343207
Estonia,2002,34.4392564
Estonia,2001,36.47650028
Estonia,2000,37.42749004
Estonia,1999,36.72865939
Estonia,1998,35.32984161
Estonia,1997,32.96491709
Estonia,1996,30.58619752
Estonia,1995,28.33735437
Estonia,1994,25.60663321
Estonia,1993,23.24592073
Estonia,1992,22.03156232
Estonia,1991,21.20600884
Estonia,1990,20.37341931
Estonia,1989,19.76981557
Estonia,1988,19.10763497
Estonia,1987,18.73740878
Estonia,1986,18.22889371
Estonia,1985,17.69584384
Estonia,1984,17.14899309
Estonia,1983,16.60341871
Estonia,1982,16.04949665
Estonia,1981,15.48020956
Estonia,1980,13.54111726
Estonia,1979,12.93699818
Estonia,1978,11.65301436
Estonia,1977,11.05644314
Estonia,1976,9.056992869
Estonia,1975,8.426705916
Estonia,1974,
Estonia,1973,
Estonia,1972,
Estonia,1971,
Estonia,1970,
Estonia,1969,
Estonia,1968,
Estonia,1967,
Estonia,1966,
Estonia,1965,
Estonia,1964,
Estonia,1963,
Estonia,1962,
Estonia,1961,
Estonia,1960,
Eswatini,2022,3.141128596
Eswatini,2021,3.358800139
Eswatini,2020,3.977961386
Eswatini,2019,3.634279031
Eswatini,2018,3.803338079
Eswatini,2017,3.199002944
Eswatini,2016,3.676071575
Eswatini,2015,3.792101142
Eswatini,2014,3.94363445
Eswatini,2013,4.113316505
Eswatini,2012,4.099621753
Eswatini,2011,6.859687833
Eswatini,2010,4.815441123
Eswatini,2009,4.124812994
Eswatini,2008,4.143796967
Eswatini,2007,4.13733109
Eswatini,2006,4.109266193
Eswatini,2005,4.113403851
Eswatini,2004,4.176065245
Eswatini,2003,4.363348215
Eswatini,2002,3.336476943
Eswatini,2001,3.239785826
Eswatini,2000,3.091520976
Eswatini,1999,3.074913833
Eswatini,1998,2.885019072
Eswatini,1997,2.530749929
Eswatini,1996,2.321515877
Eswatini,1995,2.215876498
Eswatini,1994,1.907129534
Eswatini,1993,1.713564724
Eswatini,1992,1.639707512
Eswatini,1991,1.612881472
Eswatini,1990,1.592485343
Eswatini,1989,1.513405137
Eswatini,1988,1.485334213
Eswatini,1987,1.293844878
Eswatini,1986,1.292885024
Eswatini,1985,1.18166287
Eswatini,1984,1.166390818
Eswatini,1983,1.133475514
Eswatini,1982,1.09372217
Eswatini,1981,0.980023044
Eswatini,1980,0.87041653
Eswatini,1979,0.794347012
Eswatini,1978,0.6961352
Eswatini,1977,0.66380493
Eswatini,1976,0.675603666
Eswatini,1975,0.659032255
Eswatini,1974,0.579706
Eswatini,1973,0.579706
Eswatini,1972,0.579706
Eswatini,1971,0.579706
Eswatini,1970,0.564506114
Eswatini,1969,0.534875
Eswatini,1968,0.534875
Eswatini,1967,0.534875
Eswatini,1966,0.534875
Eswatini,1965,0.515043122
Eswatini,1964,0.356524
Eswatini,1963,0.356524
Eswatini,1962,0.356524
Eswatini,1961,0.356524
Eswatini,1960,0.347760567
Ethiopia,2022,0.698782243
Ethiopia,2021,0.736014074
Ethiopia,2020,0.853308496
Ethiopia,2019,1.097085071
Ethiopia,2018,
Ethiopia,2017,1.091517908
Ethiopia,2016,1.089338813
Ethiopia,2015,0.869157335
Ethiopia,2014,0.822081791
Ethiopia,2013,0.784317838
Ethiopia,2012,0.844351712
Ethiopia,2011,0.902882476
Ethiopia,2010,1.018494508
Ethiopia,2009,1.054753997
Ethiopia,2008,1.063676866
Ethiopia,2007,1.073327985
Ethiopia,2006,0.909821115
Ethiopia,2005,0.7878501
Ethiopia,2004,0.643242232
Ethiopia,2003,0.553227318
Ethiopia,2002,0.497819052
Ethiopia,2001,0.411022008
Ethiopia,2000,0.34602199
Ethiopia,1999,0.298864832
Ethiopia,1998,0.259976429
Ethiopia,1997,0.255641195
Ethiopia,1996,0.250623239
Ethiopia,1995,0.247843746
Ethiopia,1994,0.247627616
Ethiopia,1993,0.246279759
Ethiopia,1992,0.244255344
Ethiopia,1991,0.266515518
Ethiopia,1990,0.26191112
Ethiopia,1989,0.250764385
Ethiopia,1988,0.238106808
Ethiopia,1987,0.247668975
Ethiopia,1986,0.248909012
Ethiopia,1985,0.237236467
Ethiopia,1984,0.229176982
Ethiopia,1983,0.219164614
Ethiopia,1982,0.200363348
Ethiopia,1981,0.192055333
Ethiopia,1980,0.183328483
Ethiopia,1979,0.175969705
Ethiopia,1978,0.173168771
Ethiopia,1977,0.169728356
Ethiopia,1976,0.157581694
Ethiopia,1975,0.140297971
Ethiopia,1974,0.116136
Ethiopia,1973,0.116136
Ethiopia,1972,0.116136
Ethiopia,1971,0.116136
Ethiopia,1970,0.116573807
Ethiopia,1969,0.067963
Ethiopia,1968,0.067963
Ethiopia,1967,0.067963
Ethiopia,1966,0.067963
Ethiopia,1965,0.068749351
Ethiopia,1964,0.0389865
Ethiopia,1963,0.0389865
Ethiopia,1962,0.0389865
Ethiopia,1961,0.0389865
Ethiopia,1960,0.039724541
Faroe Islands,2022,
Faroe Islands,2021,29.00657994
Faroe Islands,2020,29.26833922
Faroe Islands,2019,30.53926975
Faroe Islands,2018,33.73172407
Faroe Islands,2017,35.87696596
Faroe Islands,2016,38.54141414
Faroe Islands,2015,41.14019993
Faroe Islands,2014,43.329069
Faroe Islands,2013,44.56400512
Faroe Islands,2012,38.61175401
Faroe Islands,2011,40.42698301
Faroe Islands,2010,41.6752737
Faroe Islands,2009,43.20551736
Faroe Islands,2008,45.07653219
Faroe Islands,2007,46.43935321
Faroe Islands,2006,47.69523731
Faroe Islands,2005,49.33115216
Faroe Islands,2004,49.9239409
Faroe Islands,2003,51.25759622
Faroe Islands,2002,52.139363
Faroe Islands,2001,50.07244026
Faroe Islands,2000,54.64739378
Faroe Islands,1999,54.97643962
Faroe Islands,1998,53.56513986
Faroe Islands,1997,52.94183747
Faroe Islands,1996,51.78304409
Faroe Islands,1995,50.78415706
Faroe Islands,1994,51.29500804
Faroe Islands,1993,51.56998403
Faroe Islands,1992,51.6052603
Faroe Islands,1991,50.66438795
Faroe Islands,1990,48.0738853
Faroe Islands,1989,46.43714466
Faroe Islands,1988,44.32803084
Faroe Islands,1987,41.82929191
Faroe Islands,1986,39.79700506
Faroe Islands,1985,38.77783873
Faroe Islands,1984,37.75340645
Faroe Islands,1983,35.64216795
Faroe Islands,1982,35.13495154
Faroe Islands,1981,33.56567996
Faroe Islands,1980,32.00864031
Faroe Islands,1979,31.24029549
Faroe Islands,1978,30.28476111
Faroe Islands,1977,29.14828476
Faroe Islands,1976,27.76830516
Faroe Islands,1975,25.91690051
Faroe Islands,1974,17.7139
Faroe Islands,1973,17.7139
Faroe Islands,1972,17.7139
Faroe Islands,1971,17.7139
Faroe Islands,1970,17.98729696
Faroe Islands,1969,12.9319
Faroe Islands,1968,12.9319
Faroe Islands,1967,12.9319
Faroe Islands,1966,12.9319
Faroe Islands,1965,13.1101084
Faroe Islands,1964,9.26766
Faroe Islands,1963,9.26766
Faroe Islands,1962,9.26766
Faroe Islands,1961,9.26766
Faroe Islands,1960,9.392750483
Fiji,2022,
Fiji,2021,5.246536377
Fiji,2020,5.270408573
Fiji,2019,5.559717093
Fiji,2018,6.123856905
Fiji,2017,8.264473601
Fiji,2016,8.077563425
Fiji,2015,7.911578718
Fiji,2014,8.273624885
Fiji,2013,7.687861335
Fiji,2012,9.704859949
Fiji,2011,14.29453715
Fiji,2010,14.34481921
Fiji,2009,15.17468157
Fiji,2008,14.39675265
Fiji,2007,13.68048881
Fiji,2006,13.02255847
Fiji,2005,12.85745962
Fiji,2004,12.11500253
Fiji,2003,11.88655328
Fiji,2002,11.47382429
Fiji,2001,10.96158418
Fiji,2000,10.37827865
Fiji,1999,9.899905516
Fiji,1998,9.451832304
Fiji,1997,8.923129316
Fiji,1996,8.79028998
Fiji,1995,8.175743393
Fiji,1994,7.520321091
Fiji,1993,6.84200923
Fiji,1992,6.304814458
Fiji,1991,5.809650983
Fiji,1990,5.436105737
Fiji,1989,5.069729159
Fiji,1988,4.66462577
Fiji,1987,4.504768289
Fiji,1986,4.474468733
Fiji,1985,4.100426002
Fiji,1984,4.056090892
Fiji,1983,3.825009768
Fiji,1982,3.804611149
Fiji,1981,3.707672979
Fiji,1980,3.711397464
Fiji,1979,3.393606516
Fiji,1978,3.195515067
Fiji,1977,3.087992605
Fiji,1976,2.959732836
Fiji,1975,2.808941932
Fiji,1974,1.84416
Fiji,1973,1.84416
Fiji,1972,1.84416
Fiji,1971,1.84416
Fiji,1970,1.819443023
Fiji,1969,1.53028
Fiji,1968,1.53028
Fiji,1967,1.53028
Fiji,1966,1.53028
Fiji,1965,1.513826997
Fiji,1964,1.31239
Fiji,1963,1.31239
Fiji,1962,1.31239
Fiji,1961,1.31239
Fiji,1960,1.285085394
Finland,2022,3.356948685
Finland,2021,3.739167253
Finland,2020,4.069107552
Finland,2019,4.871832765
Finland,2018,5.85626478
Finland,2017,6.862570668
Finland,2016,8.32177935
Finland,2015,9.803883995
Finland,2014,11.6965489
Finland,2013,13.83007359
Finland,2012,16.43005783
Finland,2011,20.04392589
Finland,2010,23.30666802
Finland,2009,26.78497007
Finland,2008,31.05385491
Finland,2007,32.90040311
Finland,2006,36.26869214
Finland,2005,40.41119535
Finland,2004,45.29334614
Finland,2003,49.25373907
Finland,2002,52.40951229
Finland,2001,54.08964761
Finland,2000,55.03659145
Finland,1999,55.17974961
Finland,1998,55.13675638
Finland,1997,55.66210669
Finland,1996,55.45671001
Finland,1995,55.01236016
Finland,1994,55.04579944
Finland,1993,54.53616376
Finland,1992,54.38278851
Finland,1991,54.2018176
Finland,1990,53.53801079
Finland,1989,52.00953817
Finland,1988,49.9336711
Finland,1987,47.9504381
Finland,1986,46.19602568
Finland,1985,44.66745883
Finland,1984,43.09931606
Finland,1983,41.62090461
Finland,1982,39.94314317
Finland,1981,38.29273567
Finland,1980,36.40514389
Finland,1979,34.54667873
Finland,1978,32.84656174
Finland,1977,31.50627203
Finland,1976,30.26123274
Finland,1975,28.71777369
Finland,1974,18.7106
Finland,1973,18.7106
Finland,1972,18.7106
Finland,1971,18.7106
Finland,1970,18.73390496
Finland,1969,13.2864
Finland,1968,13.2864
Finland,1967,13.2864
Finland,1966,13.2864
Finland,1965,13.29803548
Finland,1964,9.65778
Finland,1963,9.65778
Finland,1962,9.65778
Finland,1961,9.65778
Finland,1960,9.667410279
France,2022,58.3969815
France,2021,59.03633584
France,2020,58.55919504
France,2019,58.69121343
France,2018,59.32374047
France,2017,60.37657158
France,2016,60.95704911
France,2015,61.0078999
France,2014,61.02519401
France,2013,61.70346401
France,2012,62.96037495
France,2011,64.30876568
France,2010,65.05289724
France,2009,65.92338084
France,2008,56.86880459
France,2007,56.74279158
France,2006,56.01686826
France,2005,55.70476853
France,2004,56.07033076
France,2003,56.77881603
France,2002,57.47443787
France,2001,57.75492617
France,2000,57.93376555
France,1999,58.07491466
France,1998,58.70978829
France,1997,58.26481771
France,1996,57.09508073
France,1995,56.42598442
France,1994,55.3904675
France,1993,54.15947199
France,1992,52.93326989
France,1991,51.37238774
France,1990,49.78457674
France,1989,47.96595503
France,1988,46.19316628
France,1987,44.57749931
France,1986,43.18293058
France,1985,41.79160866
France,1984,40.26965331
France,1983,38.36066569
France,1982,35.85811292
France,1981,32.84721929
France,1980,29.59759153
France,1979,26.12636811
France,1978,22.58567035
France,1977,19.00787149
France,1976,16.02725134
France,1975,13.5347873
France,1974,8.40755
France,1973,8.40755
France,1972,8.40755
France,1971,8.40755
France,1970,8.447539729
France,1969,6.28761
France,1968,6.28761
France,1967,6.28761
France,1966,6.28761
France,1965,6.363039448
France,1964,4.80307
France,1963,4.80307
France,1962,4.80307
France,1961,4.80307
France,1960,4.804492814
French Polynesia,2022,45.27179467
French Polynesia,2021,44.10522577
French Polynesia,2020,31.13407525
French Polynesia,2019,31.36291902
French Polynesia,2018,30.33473787
French Polynesia,2017,29.32171264
French Polynesia,2016,20.62055856
French Polynesia,2015,20.8004469
French Polynesia,2014,21.02472462
French Polynesia,2013,21.45351905
French Polynesia,2012,21.82571253
French Polynesia,2011,19.2803183
French Polynesia,2010,19.36022665
French Polynesia,2009,19.24310001
French Polynesia,2008,19.44446425
French Polynesia,2007,19.44761987
French Polynesia,2006,19.51611671
French Polynesia,2005,19.69637719
French Polynesia,2004,19.9433239
French Polynesia,2003,20.33575
French Polynesia,2002,20.51648157
French Polynesia,2001,20.91754918
French Polynesia,2000,21.39626266
French Polynesia,1999,21.17810073
French Polynesia,1998,21.85793925
French Polynesia,1997,21.87829448
French Polynesia,1996,21.78503246
French Polynesia,1995,21.02218228
French Polynesia,1994,20.67708471
French Polynesia,1993,20.08948926
French Polynesia,1992,19.82460694
French Polynesia,1991,19.13768775
French Polynesia,1990,18.08715755
French Polynesia,1989,16.51974382
French Polynesia,1988,15.69594528
French Polynesia,1987,14.83317755
French Polynesia,1986,13.94409873
French Polynesia,1985,12.6880551
French Polynesia,1984,11.17687528
French Polynesia,1983,10.053507
French Polynesia,1982,9.005288456
French Polynesia,1981,7.815645501
French Polynesia,1980,7.641007146
French Polynesia,1979,6.937305677
French Polynesia,1978,6.504276562
French Polynesia,1977,6.039984699
French Polynesia,1976,5.541854859
French Polynesia,1975,4.862943654
French Polynesia,1974,3.62007
French Polynesia,1973,3.62007
French Polynesia,1972,3.62007
French Polynesia,1971,3.62007
French Polynesia,1970,3.392964688
French Polynesia,1969,2.03343
French Polynesia,1968,2.03343
French Polynesia,1967,2.03343
French Polynesia,1966,2.03343
French Polynesia,1965,1.925532562
French Polynesia,1964,1.05922
French Polynesia,1963,1.05922
French Polynesia,1962,1.05922
French Polynesia,1961,1.05922
French Polynesia,1960,0.97464968
Gabon,2022,1.81645648
Gabon,2021,1.354360346
Gabon,2020,1.109146797
Gabon,2019,0.993897768
Gabon,2018,0.995341266
Gabon,2017,0.992190037
Gabon,2016,0.908155762
Gabon,2015,0.924714952
Gabon,2014,0.940486208
Gabon,2013,1.012077429
Gabon,2012,1.231063236
Gabon,2011,1.269337094
Gabon,2010,1.775519328
Gabon,2009,2.204963648
Gabon,2008,2.072841002
Gabon,2007,1.709733161
Gabon,2006,2.427632253
Gabon,2005,2.683026675
Gabon,2004,2.727664049
Gabon,2003,2.786930915
Gabon,2002,2.390630963
Gabon,2001,2.849631483
Gabon,2000,3.061743137
Gabon,1999,3.060856053
Gabon,1998,3.198625925
Gabon,1997,3.157553021
Gabon,1996,3.041888543
Gabon,1995,2.852141423
Gabon,1994,2.871039154
Gabon,1993,2.800289096
Gabon,1992,2.663271149
Gabon,1991,2.602785162
Gabon,1990,2.111231827
Gabon,1989,1.973530829
Gabon,1988,1.827045431
Gabon,1987,1.546933977
Gabon,1986,1.476702183
Gabon,1985,1.401080233
Gabon,1984,1.319867485
Gabon,1983,1.352364326
Gabon,1982,1.329812496
Gabon,1981,1.357776784
Gabon,1980,
Gabon,1979,
Gabon,1978,
Gabon,1977,
Gabon,1976,
Gabon,1975,
Gabon,1974,
Gabon,1973,
Gabon,1972,
Gabon,1971,
Gabon,1970,
Gabon,1969,
Gabon,1968,
Gabon,1967,
Gabon,1966,
Gabon,1965,
Gabon,1964,
Gabon,1963,
Gabon,1962,
Gabon,1961,
Gabon,1960,
"Gambia, The",2022,
"Gambia, The",2021,2.272799589
"Gambia, The",2020,2.331006859
"Gambia, The",2019,2.39150156
"Gambia, The",2018,1.799652831
"Gambia, The",2017,1.345550235
"Gambia, The",2016,1.638568172
"Gambia, The",2015,1.997218097
"Gambia, The",2014,2.550960042
"Gambia, The",2013,3.021174482
"Gambia, The",2012,3.114777483
"Gambia, The",2011,2.524757133
"Gambia, The",2010,2.517814972
"Gambia, The",2009,2.579761985
"Gambia, The",2008,2.684255568
"Gambia, The",2007,2.759389716
"Gambia, The",2006,2.705671848
"Gambia, The",2005,2.650014936
"Gambia, The",2004,2.666687342
"Gambia, The",2003,2.68065841
"Gambia, The",2002,2.519341778
"Gambia, The",2001,2.367705815
"Gambia, The",2000,2.316458893
"Gambia, The",1999,2.092088859
"Gambia, The",1998,1.888306128
"Gambia, The",1997,1.885570409
"Gambia, The",1996,1.666757879
"Gambia, The",1995,1.545861829
"Gambia, The",1994,1.518058981
"Gambia, The",1993,1.392953405
"Gambia, The",1992,1.242068505
"Gambia, The",1991,0.925672982
"Gambia, The",1990,0.592725847
"Gambia, The",1989,0.570152801
"Gambia, The",1988,0.538592914
"Gambia, The",1987,0.443764246
"Gambia, The",1986,0.33746541
"Gambia, The",1985,0.292070405
"Gambia, The",1984,0.293405173
"Gambia, The",1983,0.28910344
"Gambia, The",1982,0.299373139
"Gambia, The",1981,0.309620029
"Gambia, The",1980,0.299198704
"Gambia, The",1979,0.284828563
"Gambia, The",1978,0.267469471
"Gambia, The",1977,0.260762593
"Gambia, The",1976,0.253207025
"Gambia, The",1975,0.239839846
"Gambia, The",1974,0.213174
"Gambia, The",1973,0.213174
"Gambia, The",1972,0.213174
"Gambia, The",1971,0.213174
"Gambia, The",1970,0.187240417
"Gambia, The",1969,0.19247
"Gambia, The",1968,0.19247
"Gambia, The",1967,0.19247
"Gambia, The",1966,0.19247
"Gambia, The",1965,0.169968708
"Gambia, The",1964,
"Gambia, The",1963,
"Gambia, The",1962,
"Gambia, The",1961,
"Gambia, The",1960,
Georgia,2022,8.041827964
Georgia,2021,9.188686475
Georgia,2020,10.29492989
Georgia,2019,13.78488972
Georgia,2018,16.03382529
Georgia,2017,18.92483894
Georgia,2016,22.2860378
Georgia,2015,25.19580328
Georgia,2014,29.07513708
Georgia,2013,31.703091
Georgia,2012,33.53655652
Georgia,2011,35.07604806
Georgia,2010,28.97956673
Georgia,2009,16.08217473
Georgia,2008,15.9297966
Georgia,2007,14.23535826
Georgia,2006,14.06008388
Georgia,2005,14.3946933
Georgia,2004,17.12845274
Georgia,2003,16.60400839
Georgia,2002,15.76901787
Georgia,2001,13.73006325
Georgia,2000,11.92800665
Georgia,1999,15.28071453
Georgia,1998,13.91575124
Georgia,1997,13.28691268
Georgia,1996,11.91698353
Georgia,1995,11.36401844
Georgia,1994,10.51630951
Georgia,1993,11.13397904
Georgia,1992,10.93079112
Georgia,1991,10.46202387
Georgia,1990,10.01551292
Georgia,1989,9.36556213
Georgia,1988,8.89885724
Georgia,1987,8.494319147
Georgia,1986,8.181979117
Georgia,1985,7.866837664
Georgia,1984,7.547474558
Georgia,1983,7.225098318
Georgia,1982,6.897162163
Georgia,1981,6.561308773
Georgia,1980,6.218610591
Georgia,1979,5.771111459
Georgia,1978,5.318048867
Georgia,1977,5.157909396
Georgia,1976,4.894974819
Georgia,1975,4.426274365
Georgia,1974,
Georgia,1973,
Georgia,1972,
Georgia,1971,
Georgia,1970,
Georgia,1969,
Georgia,1968,
Georgia,1967,
Georgia,1966,
Georgia,1965,
Georgia,1964,
Georgia,1963,
Georgia,1962,
Georgia,1961,
Georgia,1960,
Germany,2022,46.27572586
Germany,2021,46.14634609
Germany,2020,46.05840167
Germany,2019,46.02628458
Germany,2018,51.26862957
Germany,2017,53.73716962
Germany,2016,55.02152022
Germany,2015,55.25553486
Germany,2014,57.44157701
Germany,2013,59.62248731
Germany,2012,61.43804387
Germany,2011,63.12683318
Germany,2010,65.04757634
Germany,2009,66.08367411
Germany,2008,61.93247902
Germany,2007,65.40711371
Germany,2006,67.01338208
Germany,2005,67.46649098
Germany,2004,67.09515474
Germany,2003,66.66887122
Germany,2002,65.89850481
Germany,2001,64.19711382
Germany,2000,61.58058528
Germany,1999,59.11205744
Germany,1998,57.07494898
Germany,1997,55.50364914
Germany,1996,54.24296531
Germany,1995,51.77306603
Germany,1994,47.97104369
Germany,1993,45.92081207
Germany,1992,44.16286983
Germany,1991,42.05373806
Germany,1990,40.17502993
Germany,1989,36.55486833
Germany,1988,35.45371522
Germany,1987,34.58418508
Germany,1986,33.66088646
Germany,1985,32.70503586
Germany,1984,31.48259581
Germany,1983,30.14926734
Germany,1982,29.08320441
Germany,1981,27.86386353
Germany,1980,26.26618588
Germany,1979,24.27879547
Germany,1978,22.16556508
Germany,1977,20.13263093
Germany,1976,18.13582873
Germany,1975,16.34623116
Germany,1974,10.9279
Germany,1973,10.9279
Germany,1972,10.9279
Germany,1971,10.9279
Germany,1970,10.96755314
Germany,1969,6.35343
Germany,1968,6.35343
Germany,1967,6.35343
Germany,1966,6.35343
Germany,1965,6.37185859
Germany,1964,4.38742
Germany,1963,4.38742
Germany,1962,4.38742
Germany,1961,4.38742
Germany,1960,4.408468529
Ghana,2022,0.985832482
Ghana,2021,0.960225086
Ghana,2020,0.956072581
Ghana,2019,0.915323728
Ghana,2018,0.901759701
Ghana,2017,0.997777731
Ghana,2016,0.850942078
Ghana,2015,0.954489218
Ghana,2014,0.923548353
Ghana,2013,0.982438274
Ghana,2012,1.061035501
Ghana,2011,1.08647501
Ghana,2010,1.086608224
Ghana,2009,1.071666669
Ghana,2008,0.591546022
Ghana,2007,1.588088064
Ghana,2006,1.542756773
Ghana,2005,1.429198117
Ghana,2004,1.43029147
Ghana,2003,1.364447404
Ghana,2002,1.324957513
Ghana,2001,1.211314735
Ghana,2000,1.080816549
Ghana,1999,0.837981704
Ghana,1998,0.712947271
Ghana,1997,0.577697443
Ghana,1996,0.436482607
Ghana,1995,0.361646056
Ghana,1994,0.293453603
Ghana,1993,0.29249021
Ghana,1992,0.294066797
Ghana,1991,0.294209502
Ghana,1990,0.286418408
Ghana,1989,0.28580737
Ghana,1988,0.275646744
Ghana,1987,0.276784161
Ghana,1986,0.275356968
Ghana,1985,0.280116887
Ghana,1984,0.285583939
Ghana,1983,0.285956758
Ghana,1982,0.295201199
Ghana,1981,0.303800225
Ghana,1980,0.3176841
Ghana,1979,0.316142996
Ghana,1978,0.317076688
Ghana,1977,0.312586139
Ghana,1976,0.313816549
Ghana,1975,0.306165185
Ghana,1974,0.267873
Ghana,1973,0.267873
Ghana,1972,0.267873
Ghana,1971,0.267873
Ghana,1970,0.264051906
Ghana,1969,0.223529
Ghana,1968,0.223529
Ghana,1967,0.223529
