Country,Year,Total Labour Force
Canada,2009,18303.9
Canada,2010,18490.34
Canada,2011,18670.18
Canada,2012,18870.6
Canada,2013,19074.72
Canada,2014,19126.43
Canada,2015,19242.37
Canada,2016,19372.05
Canada,2017,19658.27
Canada,2018,19883.83
Canada,2019,20274.88
Canada,2020,19972.59
Canada,2021,20484.15
Canada,2022,20790.65
Canada,1990,14244.64
Canada,1991,14336.3
Canada,1992,14336.15
Canada,1993,14435.0
Canada,1994,14573.72
Canada,1995,14689.21
Canada,1996,14848.51
Canada,1997,15080.57
Canada,1998,15314.84
Canada,1999,15583.7
Canada,2000,15841.93
Canada,2001,16094.07
Canada,2002,16560.68
Canada,2003,16944.14
Canada,2004,17147.1
Canada,2005,17292.13
Canada,2006,17551.69
Canada,2007,17856.13
Canada,2008,18136.53
Canada,2009,18303.9
Canada,2010,18490.34
Canada,2011,18670.18
Canada,2012,18870.6
Canada,2013,19074.72
Canada,2014,19126.43
Canada,2015,19242.37
Canada,2016,19372.05
Canada,2017,19658.27
Canada,2018,19883.83
Canada,2019,20274.88
Canada,2020,19972.59
Canada,2021,20484.15
Canada,2022,20790.65
Canada,1990,14244.64
Canada,1991,14336.3
Canada,1992,14336.15
Canada,1993,14435.0
Canada,1994,14573.72
Canada,1995,14689.21
Canada,1996,14848.51
Canada,1997,15080.57
Canada,1998,15314.84
Canada,1999,15583.7
Canada,2000,15841.93
Canada,2001,16094.07
Canada,2002,16560.68
Canada,2003,16944.14
Canada,2004,17147.1
Canada,2005,17292.13
Canada,2006,17551.69
Canada,2007,17856.13
Canada,2008,18136.53
Canada,2009,18303.9
Canada,2010,18490.34
Canada,2011,18670.18
Canada,2012,18870.6
Canada,2013,19074.72
Canada,2014,19126.43
Canada,2015,19242.37
Canada,2016,19372.05
Canada,2017,19658.27
Canada,2018,19883.83
Canada,2019,20274.88
Canada,2020,19972.59
Canada,2021,20484.15
Canada,2022,20790.65
Canada,1990,14244.64
Canada,1991,14336.3
Canada,1992,14336.15
Canada,1993,14435.0
Canada,1994,14573.72
Canada,1995,14689.21
Canada,1996,14848.51
Canada,1997,15080.57
Canada,1998,15314.84
Canada,1999,15583.7
Canada,2000,15841.93
Canada,2001,16094.07
Canada,2002,16560.68
Canada,2003,16944.14
Canada,2004,17147.1
Canada,2005,17292.13
Canada,2006,17551.69
Canada,2007,17856.13
Canada,2008,18136.53
Canada,2009,18303.9
Canada,2010,18490.34
Canada,2011,18670.18
Canada,2012,18870.6
Canada,2013,19074.72
Canada,2014,19126.43
Canada,2015,19242.37
Canada,2016,19372.05
Canada,2017,19658.27
Canada,2018,19883.83
Canada,2019,20274.88
Canada,2020,19972.59
Canada,2021,20484.15
Canada,2022,20790.65
Switzerland,2005,4159.0
Switzerland,2006,4220.2
Switzerland,2007,4278.3
Switzerland,2008,4375.4
Switzerland,2009,4451.2
Switzerland,2010,4419.775
Switzerland,2011,4495.725
Switzerland,2012,4555.425
Switzerland,2013,4611.275
Switzerland,2014,4694.95
Switzerland,2015,4766.825
Switzerland,2016,4842.075
Switzerland,2017,4869.85
Switzerland,2018,4906.4
Switzerland,2019,4922.05
Switzerland,2020,4933.775
Switzerland,2021,4935.925
Switzerland,2022,4924.225
Switzerland,2005,4159.0
Switzerland,2006,4220.2
Switzerland,2007,4278.3
Switzerland,2008,4375.4
Switzerland,2009,4451.2
Switzerland,2010,4419.775
Switzerland,2011,4495.725
Switzerland,2012,4555.425
Switzerland,2013,4611.275
Switzerland,2014,4694.95
Switzerland,2015,4766.825
Switzerland,2016,4842.075
Switzerland,2017,4869.85
Switzerland,2018,4906.4
Switzerland,2019,4922.05
Switzerland,2020,4933.775
Switzerland,2021,4935.925
Switzerland,2022,4924.225
Switzerland,2005,4159.0
Switzerland,2006,4220.2
Switzerland,2007,4278.3
Switzerland,2008,4375.4
Switzerland,2009,4451.2
Switzerland,2010,4419.775
Switzerland,2011,4495.725
Switzerland,2012,4555.425
Switzerland,2013,4611.275
Switzerland,2014,4694.95
Switzerland,2015,4766.825
Switzerland,2016,4842.075
Switzerland,2017,4869.85
Switzerland,2018,4906.4
Switzerland,2019,4922.05
Switzerland,2020,4933.775
Switzerland,2021,4935.925
Switzerland,2022,4924.225
Switzerland,2005,4159.0
Switzerland,2006,4220.2
Switzerland,2007,4278.3
Switzerland,2008,4375.4
Switzerland,2009,4451.2
Switzerland,2010,4419.775
Switzerland,2011,4495.725
Switzerland,2012,4555.425
Switzerland,2013,4611.275
Switzerland,2014,4694.95
Switzerland,2015,4766.825
Switzerland,2016,4842.075
Switzerland,2017,4869.85
Switzerland,2018,4906.4
Switzerland,2019,4922.05
Switzerland,2020,4933.775
Switzerland,2021,4935.925
Switzerland,2022,4924.225
Switzerland,2005,4159.0
Switzerland,2006,4220.2
Switzerland,2007,4278.3
Switzerland,2008,4375.4
Switzerland,2009,4451.2
Switzerland,2010,4419.775
Switzerland,2011,4495.725
Switzerland,2012,4555.425
Switzerland,2013,4611.275
Switzerland,2014,4694.95
Switzerland,2015,4766.825
Switzerland,2016,4842.075
Switzerland,2017,4869.85
Switzerland,2018,4906.4
Switzerland,2019,4922.05
Switzerland,2020,4933.775
Switzerland,2021,4935.925
Switzerland,2022,4924.225
Switzerland,2005,4159.0
Switzerland,2006,4220.2
Switzerland,2007,4278.3
Switzerland,2008,4375.4
Switzerland,2009,4451.2
Switzerland,2010,4419.775
Switzerland,2011,4495.725
Switzerland,2012,4555.425
Switzerland,2013,4611.275
Switzerland,2014,4694.95
Switzerland,2015,4766.825
Switzerland,2016,4842.075
Switzerland,2017,4869.85
Switzerland,2018,4906.4
Switzerland,2019,4922.05
Switzerland,2020,4933.775
Switzerland,2021,4935.925
Switzerland,2022,4924.225
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Chile,1990,4824.348
Chile,1991,4919.197
Chile,1992,5061.2
Chile,1993,5342.248
Chile,1994,5463.22
Chile,1995,5497.095
Chile,1996,5532.02
Chile,1997,5625.4
Chile,1998,5763.465
Chile,1999,5915.317
Chile,2000,5993.55
Chile,2001,6065.835
Chile,2002,6175.813
Chile,2003,6398.813
Chile,2004,6607.652
Chile,2005,6798.408
Chile,2006,6802.753
Chile,2007,6944.387
Chile,2008,7203.0
Chile,2009,7299.833
Chile,2010,7998.31
Chile,2011,8305.706
Chile,2012,8428.433
Chile,2013,8559.321
Chile,2014,8720.032
Chile,2015,8854.823
Chile,2016,8995.552
Chile,2017,9241.024
Chile,2018,9484.494
Chile,2019,9670.676
Chile,2020,8807.512
Chile,2021,9108.978
Chile,2022,9618.995
Colombia,2007,18772.6
Colombia,2008,19159.28
Colombia,2009,20374.78
Colombia,2010,21138.18
Colombia,2011,21735.44
Colombia,2012,22365.26
Colombia,2013,22567.06
Colombia,2014,22912.99
Colombia,2015,23404.71
Colombia,2016,23688.86
Colombia,2017,24062.05
Colombia,2018,24418.52
Colombia,2019,24808.69
Colombia,2020,23731.35
Colombia,2021,23654.64
Colombia,2022,24813.52
Colombia,2007,18772.6
Colombia,2008,19159.28
Colombia,2009,20374.78
Colombia,2010,21138.18
Colombia,2011,21735.44
Colombia,2012,22365.26
Colombia,2013,22567.06
Colombia,2014,22912.99
Colombia,2015,23404.71
Colombia,2016,23688.86
Colombia,2017,24062.05
Colombia,2018,24418.52
Colombia,2019,24808.69
Colombia,2020,23731.35
Colombia,2021,23654.64
Colombia,2022,24813.52
Colombia,2007,18772.6
Colombia,2008,19159.28
Colombia,2009,20374.78
Colombia,2010,21138.18
